地点,東京,緯度,35,経度,139,海抜,6.1,,
日時,乾球温度[C],絶対湿度[kg/kg(DA)],法線面直達日射量[W/m2],水平面天空日射量[W/m2],夜間放射量[W/m2],雲量(10分比),風向(degree),風速[m/s],大気圧[atm]
38991 ,20.4,0.01197,0.1,2.8,32.1,10,-113,3.2,101.61
38991 ,20.9,0.01203,187.7,58.7,84.7,0,-135,2.2,101.64
38991 ,21.9,0.0123,226.4,138.2,84.5,0,-113,3.7,101.67
38991 ,22.1,0.01195,61.2,184.2,32.9,10,-113,2.4,101.67
38991 ,22.4,0.01148,27.9,195.4,89.2,0,-113,2.2,101.65
38991 ,23.3,0.01142,17.8,197.8,90.7,0,-135,2.3,101.61
38992 ,22.8,0.01178,1.9,104.1,33.5,10,180,1.9,101.57
38992 ,23.1,0.01165,2.2,103.9,89.3,0,-90,2.8,101.46
38992 ,22.8,0.01162,3.2,103.4,89.1,0,-68,3.4,101.45
38992 ,21.9,0.01249,0.7,49.6,31.8,10,-45,1.1,101.47
38992 ,20.5,0.01252,0,8.3,81.9,0,45,1.8,101.5
38992 ,19.5,0.01189,0,5.5,83.8,0,68,1.1,101.5
38992 ,19.2,0.01138,0,0,32.7,10,0,2.6,101.52
38992 ,19,0.01109,0,0,87.2,0,-23,0.6,101.58
38992 ,18.6,0.01109,0,0,86.8,0,-135,0.8,101.57
38992 ,19.4,0.01096,0,0,33.6,10,-90,3.4,101.53
38992 ,19.7,0.01044,0,0,91.5,0,-90,2.2,101.49
38992 ,18.3,0.01115,0,0,86.1,0,158,0.7,101.49
38992 ,17.6,0.01106,0,0,85.8,0,158,1.5,101.43
38992 ,17.8,0.01121,0,0,85.4,0,158,1.6,101.36
38992 ,18.1,0.01143,0,0,84.6,0,180,2.7,101.29
38992 ,17.8,0.01109,0,0,32.7,10,180,3.2,101.23
38992 ,17.9,0.01143,0,0,84.5,0,180,3.4,101.14
38992 ,17.7,0.01129,0,0,85,0,158,3.4,101.15
38992 ,16.6,0.01051,0,0,33.3,10,180,6.5,101.18
38992 ,16.4,0.01027,0.8,13.8,88.6,0,180,5.9,101.09
38992 ,16.7,0.01047,0.1,16.6,87.9,0,180,4.6,101.11
38992 ,16.8,0.01053,0.9,52.3,33.3,10,135,4.3,101.13
38992 ,17.6,0.01097,6.1,123.8,86.5,0,158,3.9,101.06
38992 ,18.1,0.01094,8.1,155.1,87.3,0,158,5.5,100.98
38993 ,18.5,0.0111,8.2,163.1,33.1,10,158,6,100.87
38993 ,20.1,0.01123,40.4,247.6,88.3,0,180,4.7,100.81
38993 ,20.5,0.01138,30.4,201.9,88.1,0,180,4.6,100.73
38993 ,21,0.01126,85.7,201,33.9,10,180,3.1,100.74
38993 ,21.1,0.01133,6.4,67.1,89,0,-158,2.7,100.72
38993 ,20.6,0.01129,0.5,13.8,88.6,0,-135,2.9,100.73
38993 ,19.9,0.01169,0,0,32.6,10,180,1.8,100.77
38993 ,19.4,0.01233,0,0,82,0,158,3,100.81
38993 ,19.2,0.01232,0,0,81.8,0,158,3.6,100.85
38993 ,19.1,0.01224,0,0,31.2,10,180,1,100.86
38993 ,19.1,0.01238,0,0,81.4,0,158,3.6,100.85
38993 ,19.1,0.01224,0,0,82.1,0,158,3.2,100.82
38993 ,19.2,0.01218,0,0,82.5,0,158,1.9,100.83
38993 ,19,0.01216,0,0,82.3,0,158,3.1,100.82
38993 ,19,0.01203,0,0,83,0,158,2.5,100.76
38993 ,19.1,0.01182,0,0,32,10,158,1.8,100.76
38993 ,18.9,0.01182,0,0,84,0,180,1.8,100.76
38993 ,19.1,0.01182,0,0,84.1,0,158,2.8,100.76
38993 ,19.3,0.01197,0.2,2.8,31.8,10,-158,1.4,100.79
38993 ,19.9,0.01198,112.4,54.8,84.2,0,-158,2.5,100.84
38993 ,20.4,0.01206,94.5,127.8,84.4,0,180,1.6,100.87
38993 ,21.8,0.01249,115.1,203.7,31.9,10,-135,2.1,100.86
38993 ,22.5,0.01165,189.1,276.3,89,0,180,2.9,100.87
38993 ,23.3,0.01169,236.9,319.7,89.7,0,158,4.7,100.87
38994 ,24.3,0.01204,363.9,318,33.9,10,180,2,100.84
38994 ,24.7,0.01155,147.6,315.5,92.3,0,-90,2.6,100.75
38994 ,24.7,0.01155,20.9,180.6,92.3,0,-90,3.1,100.75
38994 ,24.8,0.01182,4.5,89.3,34.6,10,-90,2.9,100.78
38994 ,24.8,0.01201,9.4,74.3,89.9,0,-68,3,100.81
38994 ,24.2,0.01255,4.8,27,86.4,0,-68,2.8,100.83
38994 ,23.3,0.01242,0,0,32.7,10,-68,3.2,100.84
38994 ,23.3,0.01223,0,0,86.9,0,-90,2.9,100.91
38994 ,22.9,0.01139,0,0,90.8,0,-68,3,100.97
38994 ,23.1,0.00991,0,0,37.7,10,-90,2.2,100.96
38994 ,22.9,0.01032,0,0,96.6,0,-45,3,101
38994 ,22.9,0.00996,0,0,98.6,0,-68,2,101
38994 ,22.6,0.01048,0,0,95.3,0,-90,2.4,100.98
38994 ,22.3,0.01046,0,0,95,0,180,1.5,100.97
38994 ,22.1,0.01051,0,0,94.5,0,-158,1.9,100.93
38994 ,21.3,0.01096,0,0,34.6,10,-135,1.6,100.93
38994 ,21.5,0.0111,0,0,90.6,0,-135,2.2,100.96
38994 ,21.1,0.01162,0,0,87.4,0,180,2.4,101.03
38994 ,20.8,0.0114,0,0,33.5,10,180,3.4,101.06
38994 ,20.9,0.01162,0.4,11,87.1,0,180,2.5,101.14
38994 ,21.1,0.01176,6.9,64.3,86.6,0,-135,3.4,101.16
38994 ,21.4,0.01166,75.6,188.5,33.2,10,180,3.2,101.17
38994 ,22.8,0.01148,209.1,275.1,90.1,0,-135,4.6,101.16
38994 ,22.8,0.01113,61.7,268.6,91.9,0,-135,3.6,101.1
38995 ,23.1,0.01134,2.6,111.9,34.7,10,180,3.9,101.05
38995 ,24,0.01123,22.3,208.5,93,0,-158,2.5,100.97
38995 ,24.2,0.0108,89.9,254.8,95.6,0,-113,3.5,100.94
38995 ,24.1,0.01092,14.3,125.8,36,10,-158,3.7,100.94
38995 ,23.8,0.01091,0.8,33.1,94.5,0,-90,4.6,100.93
38995 ,23.4,0.0112,0.7,13.8,92.4,0,-113,5.1,100.95
38995 ,22.8,0.01114,0,0,34.9,10,-113,4.6,100.99
38995 ,22.5,0.01128,0,0,90.8,0,-90,5.8,101.05
38995 ,22.3,0.01165,0,0,88.6,0,-90,4.8,101.11
38995 ,22.1,0.01184,0,0,33.2,10,-113,3.7,101.12
38995 ,21.8,0.01146,0,0,89,0,-135,4,101.07
38995 ,21.9,0.01171,0,0,87.9,0,-135,3,101.02
38995 ,21.5,0.01159,0,0,88,0,-158,3.3,100.98
38995 ,21.6,0.01183,0,0,86.9,0,-158,2.9,100.95
38995 ,21.2,0.01186,0,0,86.3,0,-158,3.1,100.93
38995 ,21,0.01188,0,0,32.7,10,180,5,100.85
38995 ,20.9,0.01181,0,0,86.3,0,-158,3.8,100.88
38995 ,21,0.01171,0,0,86.8,0,-158,4.4,100.95
38995 ,20.7,0.01181,0,0,32.7,10,180,5.5,100.93
38995 ,20.9,0.01179,1.6,16.4,86.3,0,-158,4,100.97
38995 ,20.9,0.0118,3.5,51.6,86.3,0,-158,3.5,100.96
38995 ,20.3,0.01181,0.8,49.6,32.5,10,-158,4.9,100.99
38995 ,20,0.01115,1.8,82.2,88.5,0,180,4.4,100.9
38995 ,20.8,0.01158,9.9,162.2,87.3,0,180,6.4,100.85
38996 ,20.5,0.01199,3.5,122.4,32.3,10,180,4.7,100.76
38996 ,20.2,0.01193,2.5,106.5,85,0,180,5.7,100.68
38996 ,20.1,0.01171,0.7,60.7,86,0,180,6.2,100.62
38996 ,19.8,0.01193,0.1,24.9,32.1,10,180,5.1,100.61
38996 ,19.5,0.01215,0.1,13.9,83.1,0,158,4.9,100.59
38996 ,19,0.01191,0,5.5,83.7,0,158,5.1,100.56
38996 ,18.8,0.0119,0,0,31.7,10,180,4.6,100.55
38996 ,18.7,0.01183,0,0,83.8,0,180,5.6,100.51
38996 ,18.9,0.01213,0,0,82.6,0,158,3.7,100.51
38996 ,18.8,0.01192,0,0,31.7,10,180,4.4,100.44
38996 ,18.6,0.01192,0,0,83.4,0,180,6,100.35
38996 ,18.4,0.01177,0,0,83.9,0,180,4.6,100.31
38996 ,18.2,0.01177,0,0,83.7,0,180,5.3,100.16
38996 ,18.2,0.01178,0,0,83.7,0,180,5.3,100.08
38996 ,18.3,0.01188,0,0,83.5,0,180,5.9,99.9
38996 ,18.4,0.01183,0,0,31.9,10,180,6.7,99.8
38996 ,18,0.01168,0,0,84.2,0,180,7.7,99.7
38996 ,17.3,0.01104,0,0,86.5,0,180,8,99.66
38996 ,17,0.01081,0,0,33.1,10,180,8.1,99.79
38996 ,16.6,0.01067,0.1,5.5,87.5,0,180,7,99.66
38996 ,16.7,0.01075,0,11.1,87.3,0,180,6.7,99.64
38996 ,16.9,0.01078,0.2,30.5,33.2,10,158,9,99.47
38996 ,17.2,0.01101,0.1,33.3,86.8,0,158,9.4,99.33
38996 ,17.2,0.01089,0.3,49.8,87.4,0,180,8.2,99.24
38997 ,16.9,0.0107,0.2,49.8,33.5,10,180,7.9,99.06
38997 ,16.7,0.01058,0.4,55.3,88.5,0,180,10.1,98.91
38997 ,16.9,0.01072,0.4,49.8,88.1,0,158,8.3,98.89
38997 ,16.9,0.01072,0.4,38.7,33.5,10,158,9.9,98.85
38997 ,16.7,0.01046,0.3,22.1,89.1,0,158,10.8,98.86
38997 ,16.6,0.0104,0.4,11,89.4,0,158,11.8,98.84
38997 ,16.6,0.01041,0,0,34,10,158,10.8,98.75
38997 ,16.5,0.01034,0,0,89.6,0,158,9.9,98.75
38997 ,16.4,0.01039,0,0,89.2,0,158,10.3,98.75
38997 ,16.4,0.01003,0,0,34.6,10,158,11.9,98.7
38997 ,16.4,0.01028,0,0,89.8,0,158,7.5,98.68
38997 ,16.1,0.01021,0,0,89.8,0,158,8.3,98.6
38997 ,16,0.01015,0,0,90,0,158,6.9,98.53
38997 ,15.9,0.00997,0,0,90.8,0,135,9.3,98.48
38997 ,16.4,0.00982,0,0,92.3,0,158,6.9,98.43
38997 ,16.2,0.00969,0,0,35.2,10,158,7.1,98.43
38997 ,17.2,0.00907,0,0,97.3,0,158,6.7,98.36
38997 ,18,0.00874,0,0,100.2,0,158,5.6,98.34
38997 ,19,0.00817,0.4,2.8,39.9,10,158,4.9,98.35
38997 ,19.6,0.00789,39.9,41.5,107.5,0,158,3.9,98.37
38997 ,20.7,0.00797,288.2,127.1,108.5,0,135,4.4,98.41
38997 ,21.9,0.00756,483.1,168,49.9,9,135,6.2,98.44
38997 ,23.4,0.00774,677.9,163.9,114.1,0,135,6.5,98.42
38997 ,24.3,0.00739,793.3,150,117.8,0,135,8.3,98.39
38998 ,25.4,0.00748,847.6,136.5,96.8,3,135,6.9,98.38
38998 ,25.3,0.00743,832.3,134.1,119.1,0,135,6.7,98.38
38998 ,24,0.00764,430.4,239.9,115.7,0,113,7,98.44
38998 ,24.1,0.00729,611.4,138.3,96.1,3,135,6.2,98.51
38998 ,23.5,0.0074,643.5,77.2,116.4,0,135,5.3,98.57
38998 ,22.5,0.00765,251.3,53.9,113.1,0,113,5,98.68
38998 ,22.2,0.00699,0,0,116.9,0,113,6.7,98.78
38998 ,21.3,0.00677,0,0,116.9,0,113,6.9,98.88
38998 ,20.8,0.00671,0,0,116.5,0,113,5.9,98.97
38998 ,20.4,0.0067,0,0,115.9,0,113,5.4,99.04
38998 ,20.4,0.00654,0,0,117,0,135,4.4,99.1
38998 ,20.5,0.00642,0,0,117.9,0,135,4.3,99.11
38998 ,19.3,0.00667,0,0,114.3,0,135,3.7,99.14
38998 ,20.8,0.00592,0,0,121.9,0,158,5.4,99.1
38998 ,19.2,0.00635,0,0,116.3,0,68,4.3,99.16
38998 ,19.1,0.00644,0,0,101.2,2,113,3.8,99.21
38998 ,18.7,0.00656,0,0,114.1,0,113,4.1,99.27
38998 ,19,0.00639,0,0,115.6,0,135,4.3,99.38
38998 ,20,0.00576,0.6,2.8,121.6,0,113,4.9,99.47
38998 ,20.9,0.00577,404.1,43.4,123,0,113,6.1,99.55
38998 ,22,0.00566,777.3,60.6,125.6,0,135,4.8,99.65
38998 ,23.1,0.0057,854.3,79.2,127.2,0,135,5.3,99.68
38998 ,24,0.00583,896.5,91.5,127.7,0,113,5.9,99.73
38998 ,24.5,0.006,762.4,161.5,127.2,0,135,6.4,99.76
38999 ,24.7,0.00568,864,128,105.9,3,135,8.3,99.75
38999 ,24.7,0.00607,840.3,129.5,127,0,135,9.4,99.79
38999 ,24.4,0.00596,823,111,127.3,0,135,8.4,99.81
38999 ,24.1,0.00566,773.2,92.3,121.1,1,135,7.1,99.9
38999 ,23,0.00529,653.6,74.1,130,0,158,9.5,100.04
38999 ,22,0.0058,391.4,45.8,124.3,0,135,6.3,100.13
38999 ,21.2,0.00552,0,0,117.3,1,135,5.8,100.22
38999 ,20.5,0.00589,0,0,121.1,0,158,5,100.33
38999 ,19.9,0.0061,0,0,118.5,0,135,4.2,100.44
38999 ,19.3,0.0063,0,0,94.6,3,135,5.4,100.52
38999 ,18.9,0.006,0,0,117.6,0,180,2.5,100.6
38999 ,18.7,0.0062,0,0,115.9,0,135,5.2,100.61
38999 ,19.2,0.00597,0,0,118.3,0,113,5.7,100.62
38999 ,19.2,0.00583,0,0,119.3,0,135,6.4,100.69
38999 ,19.2,0.00568,0,0,120.3,0,113,3.8,100.79
38999 ,18.8,0.00581,0,0,118.7,0,135,4.8,100.83
38999 ,18.4,0.00593,0,0,117.2,0,135,3.6,100.86
38999 ,18.4,0.00579,0,0,118.1,0,158,4.2,101.02
38999 ,17.5,0.00609,0.7,2.8,114.5,0,158,4.6,101.1
38999 ,17.9,0.00637,396.6,42.8,113.2,0,158,5,101.19
38999 ,20.2,0.00647,754.7,62.3,116.2,0,180,3.8,101.22
38999 ,22,0.0059,840.5,80.9,123.1,0,158,8.3,101.29
38999 ,22.3,0.00551,873.7,95.5,126.6,0,158,5.8,101.27
38999 ,23.1,0.00561,871.8,114.4,127.2,0,180,6.1,101.27
39000 ,24.2,0.00657,834.1,140,121.9,0,158,3.6,101.23
39000 ,24.5,0.00553,829.2,132.9,130.2,0,180,3.4,101.18
39000 ,24.4,0.00531,789.2,122.4,131.8,0,-135,2.6,101.14
39000 ,23.9,0.00627,724.3,104,123.6,0,-68,3.2,101.15
39000 ,23.5,0.00575,509.8,97.9,126.8,0,0,3.3,101.2
39000 ,23.6,0.0056,255,50.2,128.1,0,23,2.6,101.24
39000 ,22.7,0.00616,0,0,114.8,1,45,2.7,101.31
39000 ,21.9,0.008,0,0,108.6,0,45,3.7,101.43
39000 ,21.7,0.00806,0,0,107.9,0,23,4.4,101.51
39000 ,21.4,0.00839,0,0,53.1,8,0,1.4,101.56
39000 ,20.6,0.00874,0,0,102.2,0,23,1.2,101.59
39000 ,20.5,0.00884,0,0,101.5,0,-45,1.3,101.55
39000 ,19.8,0.00904,0,0,99.3,0,-45,0.7,101.56
39000 ,19.5,0.00944,0,0,96.7,0,23,0.7,101.6
39000 ,18.5,0.0098,0,0,93.4,0,158,0.9,101.58
39000 ,17.9,0.00878,0,0,86,2,135,1.4,101.63
39000 ,17,0.00854,0,0,98.4,0,113,1.9,101.64
39000 ,16.5,0.0085,0,0,97.9,0,158,1.7,101.66
39000 ,17.5,0.00806,0.9,2.7,95.5,1,158,2.1,101.68
39000 ,18.1,0.00798,217.3,48.6,103.1,0,180,4,101.72
39000 ,19,0.00775,593.3,81.9,105.8,0,180,1.5,101.75
39000 ,20.2,0.00747,548,149.1,82.2,4,180,1.6,101.77
39000 ,22.3,0.00767,708.6,149.7,111.2,0,-135,1,101.75
39000 ,23.4,0.00784,611.7,216.3,111.7,0,90,0.8,101.71
39001 ,25,0.00885,599.8,233,107.7,0,68,1.9,101.63
39001 ,25.2,0.00897,594.8,222.5,107.3,0,45,2.6,101.56
39001 ,25.3,0.00984,558.5,199,102.2,0,-45,2.6,101.52
39001 ,24.3,0.00945,522.2,155.7,103.1,0,0,4.4,101.52
39001 ,24.2,0.00958,398.2,112.4,102.2,0,23,2.8,101.53
39001 ,23.5,0.0101,231.9,49,98.3,0,23,2.5,101.56
39001 ,22.9,0.01008,0,0,91.5,1,45,3.9,101.6
39001 ,22.5,0.01017,0,0,96.5,0,45,4,101.64
39001 ,22.3,0.01039,0,0,95,0,45,4.4,101.65
39001 ,22,0.01053,0,0,82.2,2,23,2.3,101.67
39001 ,21.6,0.01093,0,0,91.2,0,0,1.8,101.67
39001 ,21.7,0.01083,0,0,91.8,0,0,2.1,101.64
39001 ,21.6,0.01061,0,0,93,0,45,3.6,101.6
39001 ,21.4,0.01048,0,0,93.4,0,45,2.8,101.58
39001 ,21.3,0.01073,0,0,91.9,0,45,2.5,101.58
39001 ,20.4,0.01106,0,0,33.9,10,45,2.1,101.55
39001 ,19.2,0.00983,0,0,94.1,0,90,0.9,101.56
39001 ,18.6,0.00946,0,0,95.4,0,135,1.6,101.59
39001 ,18.6,0.00946,1.3,2.7,36.2,10,135,0.8,101.58
39001 ,20.2,0.00927,258.8,46.6,98.6,0,158,1.2,101.61
39001 ,21.1,0.00949,593.9,81,98.5,0,-135,1.5,101.61
39001 ,22.4,0.00943,571.8,142.1,63.2,6,-158,1.8,101.62
39001 ,23.9,0.01035,459.4,224.5,97.4,0,68,2,101.55
39001 ,23.8,0.01048,226.6,304.1,96.6,0,-45,1.7,101.5
39002 ,24.1,0.01049,191.5,318.1,36.8,10,23,2.7,101.44
39002 ,24.6,0.00984,88.4,276.6,101.4,0,23,2.1,101.36
39002 ,24.6,0.01062,24.2,176.6,96.9,0,23,3.1,101.36
39002 ,23.2,0.00993,36.2,151.5,37.6,10,180,4.9,101.4
39002 ,22.3,0.00973,10.7,68.7,98.8,0,158,3.2,101.43
39002 ,22.4,0.00979,0.7,11,98.6,0,158,2.3,101.47
39002 ,22.1,0.00977,0,0,37.4,10,90,1.7,101.47
39002 ,21.9,0.01048,0,0,94.1,0,68,2.4,101.5
39002 ,22,0.01106,0,0,91.1,0,45,4.4,101.46
39002 ,23,0.00998,0,0,37.4,10,23,4,101.39
39002 ,22.7,0.01138,0,0,90.3,0,45,4.3,101.4
39002 ,21.9,0.01133,0,0,89.6,0,45,3,101.38
39002 ,21.5,0.01056,0,0,93.2,0,68,4.2,101.38
39002 ,20.7,0.01082,0,0,90.8,0,135,1.6,101.38
39002 ,20.5,0.01084,0,0,90.5,0,180,1.2,101.36
39002 ,20.4,0.01017,0,0,35.7,10,-158,0.8,101.33
39002 ,20.7,0.0099,0,0,95.8,0,158,1.6,101.34
39002 ,19,0.01028,0,0,91.6,0,158,1.3,101.37
39002 ,20.1,0.00997,1.8,2.7,53.5,7,180,2.7,101.41
39002 ,19.5,0.01046,200.4,46.6,91.2,0,158,1.6,101.45
39002 ,21.3,0.01058,696.8,66.3,92.8,0,180,2.2,101.48
39002 ,22.8,0.0102,862.8,76.2,60.8,6,158,2,101.5
39002 ,23.8,0.00899,790.4,118.4,105.3,0,135,2.1,101.48
39002 ,24.7,0.00812,747.6,162.3,112,0,158,4.1,101.41
39003 ,26.4,0.00966,535.9,251.5,52.9,8,-135,3.9,101.34
39003 ,26.2,0.00869,467,259.1,110.7,0,-113,4.1,101.25
39003 ,26.2,0.00977,440.7,227.2,104,0,-90,3.4,101.22
39003 ,26.1,0.00971,263.6,195.8,39.6,10,-68,2.4,101.22
39003 ,26.2,0.00998,201.3,124.1,102.8,0,-113,2.8,101.24
39003 ,25.5,0.01081,109.5,44.5,97,0,-23,1.1,101.26
39003 ,24.1,0.01088,0,0,94.8,0,-68,4.2,101.31
39003 ,23.6,0.0111,0,0,92.9,0,-68,3,101.36
39003 ,22.9,0.01135,0,0,90.8,0,-90,4.3,101.35
39003 ,22.7,0.01068,0,0,53.3,7,-90,3.6,101.37
39003 ,22.2,0.01137,0,0,89.7,0,-135,3.3,101.39
39003 ,21.3,0.01075,0,0,91.9,0,-113,3.8,101.39
39003 ,20.8,0.01121,0,0,88.9,0,-135,4.2,101.36
39003 ,20.3,0.01131,0,0,87.8,0,-135,3.8,101.36
39003 ,19.7,0.01133,0,0,87,0,180,4.2,101.35
39003 ,19.6,0.01083,0,0,56.2,6,-158,3.9,101.34
39003 ,19.4,0.00969,0,0,95.3,0,-158,4.3,101.35
39003 ,19.5,0.00975,0,0,95.1,0,-158,3.1,101.39
39003 ,19.5,0.0096,0,0,42.4,9,180,2.9,101.42
39003 ,19.5,0.0096,130.7,44.8,95.9,0,-158,4.8,101.45
39003 ,20,0.01005,72.1,110.2,94,0,-158,4.9,101.49
39003 ,20.6,0.01043,143.4,194,52.5,7,-135,4.8,101.5
39003 ,21.5,0.01039,280.5,255,94.1,0,-135,4.8,101.48
39003 ,22.3,0.01058,76.9,265.9,94.1,0,-113,5.5,101.45
39004 ,22.1,0.01012,106.7,295,42.6,9,-113,5.6,101.38
39004 ,22.8,0.00987,125,288.1,98.8,0,-113,4.8,101.32
39004 ,22.6,0.0094,341.7,245.7,101.2,0,-135,4.9,101.31
39004 ,22.3,0.0094,308.3,189.3,50.8,8,-113,5.9,101.34
39004 ,21.9,0.00966,130.8,119.6,98.7,0,-90,6.6,101.4
39004 ,20.5,0.0093,65,39.3,98.8,0,-113,6.7,101.51
39004 ,19.5,0.00731,0,0,82.3,4,-113,7.2,101.55
39004 ,19.2,0.00772,0,0,106.3,0,-90,6.9,101.63
39004 ,19.3,0.00791,0,0,105.3,0,-90,5.4,101.68
39004 ,18.9,0.00798,0,0,39.6,10,-113,3.8,101.73
39004 ,18.8,0.00807,0,0,103.6,0,-113,3.6,101.73
39004 ,18.5,0.00831,0,0,101.7,0,-158,2.7,101.73
39004 ,18,0.00819,0,0,101.8,0,180,3.3,101.7
39004 ,17.7,0.00816,0,0,101.5,0,-158,3.5,101.73
39004 ,17.8,0.00808,0,0,102.1,0,180,3.5,101.72
39004 ,17.1,0.00797,0,0,82.8,3,180,3.4,101.71
39004 ,17,0.00804,0,0,101.2,0,-158,2.6,101.73
39004 ,17.3,0.00807,0,0,101.4,0,-158,2.9,101.78
39004 ,17.2,0.00777,0,0,39.2,10,-135,3.6,101.81
39004 ,17.6,0.00772,0.8,11,103.9,0,-113,3.2,101.84
39004 ,17.8,0.00781,7.2,58.8,103.6,0,-135,3.1,101.88
39004 ,18.7,0.008,51.5,161.2,39.4,10,-158,3.2,101.88
39004 ,19.7,0.0081,303.4,250.5,104.6,0,-135,3.3,101.84
39004 ,20.8,0.00714,695.5,179.7,112.3,0,-113,3.5,101.81
39005 ,21.4,0.0063,501.8,258.5,60,8,-90,5.4,101.71
39005 ,21.1,0.00603,567.8,224.3,120.5,0,-113,4.5,101.62
39005 ,21.2,0.00654,217.9,256.1,117.1,0,-113,5.2,101.58
39005 ,20.7,0.00665,24.6,132.6,43.9,10,-135,5.5,101.6
39005 ,20.1,0.0064,82.6,110.3,116.3,0,-135,3.2,101.6
39005 ,19.6,0.0062,14.9,26,116.9,0,-113,4.8,101.63
39005 ,18.9,0.00662,0,0,91.9,3,-90,4,101.67
39005 ,18.2,0.00672,0,0,111.2,0,-113,5,101.73
39005 ,17.9,0.00659,0,0,111.5,0,-113,4.1,101.72
39005 ,17.6,0.00672,0,0,62.4,7,-113,4.5,101.71
39005 ,17.3,0.00696,0,0,108.2,0,-113,4.5,101.67
39005 ,17.1,0.00712,0,0,107,0,180,4.4,101.61
39005 ,16.2,0.00707,0,0,106,0,180,4,101.55
39005 ,15.7,0.00708,0,0,105.3,0,180,3.5,101.5
39005 ,15.2,0.00707,0,0,104.6,0,158,3.1,101.48
39005 ,14.9,0.00704,0,0,104.3,0,158,3.9,101.45
39005 ,15,0.00719,0,0,103.6,0,158,3.9,101.45
39005 ,14.6,0.00722,0,0,102.8,0,158,4.6,101.43
39005 ,14.5,0.00717,7.4,2.7,51.9,8,180,3.7,101.43
39005 ,14.6,0.00722,48.4,35.9,102.8,0,180,4.7,101.42
39005 ,15.5,0.0071,166.1,120.2,104.9,0,180,4.1,101.41
39005 ,16,0.00711,104,183.4,40.1,10,180,6.2,101.38
39005 ,18.2,0.0074,205.8,255.4,107,0,180,5.3,101.31
39005 ,18.8,0.00674,360.9,279.4,112.2,0,180,6,101.19
39006 ,19.9,0.00709,243.2,309.5,49.3,9,-158,6.2,101.05
39006 ,20.2,0.00738,197.5,295,110.3,0,-158,6.2,100.97
39006 ,21,0.00761,303.1,247.2,110,0,-135,4.4,100.9
39006 ,21.1,0.00718,444.5,163.5,70.9,6,-135,6,100.83
39006 ,21,0.00745,263.1,116.2,111.1,0,-158,7.2,100.83
39006 ,20.2,0.00784,603.2,26.4,107.4,0,-158,6.4,100.85
39006 ,19.4,0.00774,34.3,2.5,80.4,4,-135,5.9,100.85
39006 ,18.7,0.00808,0,0,103.8,0,-135,7.3,100.88
39006 ,18.2,0.00823,0,0,102.2,0,-158,6.1,100.83
39006 ,17.8,0.00816,0,0,95.8,1,-158,6.1,100.79
39006 ,17.5,0.00775,0,0,104.1,0,-158,7.2,100.8
39006 ,17.2,0.00798,0,0,102.3,0,180,4.8,100.75
39006 ,17,0.008,0,0,101.9,0,180,7.1,100.67
39006 ,16.9,0.00771,0,0,103.5,0,180,7.1,100.65
39006 ,16.9,0.00747,0,0,105,0,158,6.2,100.63
39006 ,17.3,0.00703,0,0,108.2,0,158,5.4,100.72
39006 ,17,0.00665,0,0,110.2,0,158,6,100.82
39006 ,16.7,0.00639,0,0,111.3,0,180,3.6,100.89
39006 ,17.1,0.00619,0,0,113.3,0,-158,5.6,100.95
39006 ,18.4,0.00632,273.3,40.7,114.4,0,180,2.6,101.02
39006 ,20,0.00654,649.3,68.2,115.4,0,-158,3.8,101.1
39006 ,21.8,0.00699,756.4,89.6,115.2,0,180,3.9,101.16
39006 ,22.8,0.00673,767.9,122.3,118.5,0,158,5.6,101.2
39006 ,24.3,0.0068,779.9,144.5,120.5,0,180,3.3,101.21
39007 ,25.1,0.00654,754,164.4,108.3,2,180,3.9,101.17
39007 ,25.3,0.00581,739.9,159.3,129.5,0,158,3.4,101.16
39007 ,25,0.00531,718.9,137.9,132.9,0,180,5,101.16
39007 ,25.1,0.00553,629,120.3,131.2,0,158,2.7,101.21
39007 ,23.2,0.00725,394.3,102.6,115.6,0,45,2.3,101.29
39007 ,21.3,0.00771,129.6,38.7,109.6,0,-90,5.1,101.39
39007 ,20.1,0.00685,0,0,113.3,0,-68,5.6,101.51
39007 ,19.2,0.00758,0,0,107.2,0,-68,4.8,101.62
39007 ,18.6,0.0077,0,0,105.6,0,-68,3.8,101.69
39007 ,18.5,0.00751,0,0,53.7,8,-90,3.4,101.72
39007 ,18.2,0.00763,0,0,105.4,0,-113,5,101.75
39007 ,18,0.00766,0,0,104.9,0,-113,3,101.76
39007 ,17.9,0.00774,0,0,104.2,0,-135,2.7,101.77
39007 ,17.9,0.00774,0,0,104.2,0,180,2.3,101.78
39007 ,17.9,0.00787,0,0,103.5,0,-158,2.2,101.75
39007 ,18.1,0.00798,0,0,39.2,10,-113,1.3,101.71
39007 ,18.1,0.00785,0,0,103.9,0,-135,1.7,101.72
39007 ,18.2,0.00802,0,0,103,0,-135,1.3,101.75
39007 ,17.8,0.00833,0,0,50.7,8,180,2.1,101.75
39007 ,17.9,0.00826,116,39.7,101.2,0,158,1.4,101.77
39007 ,18.9,0.00866,169.3,117.6,100.2,0,180,0.8,101.75
39007 ,20.6,0.00903,573.4,134.5,87.9,2,45,2.4,101.72
39007 ,21.3,0.00944,581.8,181.5,99,0,45,2.1,101.69
39007 ,22,0.01003,23.1,192.6,96.6,0,68,1.9,101.63
